year,orig,dest,fe_year
1990,ARE,UGA,-15.170138902706409
1990,ARE,USA,-15.170138902706409
1990,ARE,VEN,-15.170138902706409
1990,ARE,VNM,-15.170138902706409
1990,ARE,YEM,-15.170138902706409
1990,ARE,ZAF,-15.170138902706409
1990,ARG,AGO,-15.170138902706409
1990,ARG,ALB,-15.170138902706409
1990,ARG,ARE,-15.170138902706409
1990,ARG,ATG,-15.170138902706409
1990,ARG,AUS,-15.170138902706409
1990,ARG,AUT,-15.170138902706409
1990,ARG,BEL,-15.170138902706409
1990,ARG,BGD,-15.170138902706409
1990,ARG,BGR,-15.170138902706409
1990,ARG,BHR,-15.170138902706409
1990,ARG,BHS,-15.170138902706409
1990,ARG,BLR,-15.170138902706409
1990,ARG,BOL,-15.170138902706409
1990,ARG,BRA,-15.170138902706409
1990,ARG,BWA,-15.170138902706409
1990,ARG,CAF,-15.170138902706409
1990,ARG,CAN,-15.170138902706409
1990,ARG,CHE,-15.170138902706409
1990,ARG,CHL,-15.170138902706409
1990,ARG,CHN,-15.170138902706409
1990,ARG,COG,-15.170138902706409
1990,ARG,COL,-15.170138902706409
1990,ARG,CPV,-15.170138902706409
1990,ARG,CRI,-15.170138902706409
1990,ARG,CYP,-15.170138902706409
1990,ARG,CZE,-15.170138902706409
1990,ARG,DEU,-15.170138902706409
1990,ARG,DNK,-15.170138902706409
1990,ARG,DOM,-15.170138902706409
1990,ARG,DZA,-15.170138902706409
1990,ARG,ECU,-15.170138902706409
1990,ARG,ESP,-15.170138902706409
1990,ARG,EST,-15.170138902706409
1990,ARG,ETH,-15.170138902706409
1990,ARG,FIN,-15.170138902706409
1990,ARG,FRA,-15.170138902706409
1990,ARG,GAB,-15.170138902706409
1990,ARG,GBR,-15.170138902706409
1990,ARG,GHA,-15.170138902706409
1990,ARG,GIN,-15.170138902706409
1990,ARG,GNQ,-15.170138902706409
1990,ARG,GRC,-15.170138902706409
1990,ARG,GUY,-15.170138902706409
1990,ARG,HKG,-15.170138902706409
1990,ARG,HND,-15.170138902706409
1990,ARG,HRV,-15.170138902706409
1990,ARG,HUN,-15.170138902706409
1990,ARG,IRL,-15.170138902706409
1990,ARG,ISL,-15.170138902706409
1990,ARG,ISR,-15.170138902706409
1990,ARG,ITA,-15.170138902706409
1990,ARG,JOR,-15.170138902706409
1990,ARG,JPN,-15.170138902706409
1990,ARG,KAZ,-15.170138902706409
1990,ARG,KEN,-15.170138902706409
1990,ARG,KOR,-15.170138902706409
1990,ARG,LBN,-15.170138902706409
1990,ARG,LBR,-15.170138902706409
1990,ARG,LCA,-15.170138902706409
1990,ARG,LKA,-15.170138902706409
1990,ARG,LUX,-15.170138902706409
1990,ARG,LVA,-15.170138902706409
1990,ARG,MDA,-15.170138902706409
1990,ARG,MEX,-15.170138902706409
1990,ARG,MKD,-15.170138902706409
1990,ARG,MLT,-15.170138902706409
1990,ARG,MRT,-15.170138902706409
1990,ARG,MUS,-15.170138902706409
1990,ARG,MWI,-15.170138902706409
1990,ARG,NAM,-15.170138902706409
1990,ARG,NLD,-15.170138902706409
1990,ARG,NOR,-15.170138902706409
1990,ARG,NZL,-15.170138902706409
1990,ARG,PAN,-15.170138902706409
1990,ARG,PHL,-15.170138902706409
1990,ARG,POL,-15.170138902706409
1990,ARG,PRT,-15.170138902706409
1990,ARG,PRY,-15.170138902706409
1990,ARG,ROU,-15.170138902706409
1990,ARG,RUS,-15.170138902706409
1990,ARG,SLE,-15.170138902706409
1990,ARG,SUR,-15.170138902706409
1990,ARG,SVK,-15.170138902706409
1990,ARG,SVN,-15.170138902706409
1990,ARG,SWE,-15.170138902706409
1990,ARG,TKM,-15.170138902706409
1990,ARG,TTO,-15.170138902706409
1990,ARG,TUN,-15.170138902706409
1990,ARG,TUR,-15.170138902706409
1990,ARG,TZA,-15.170138902706409
1990,ARG,UGA,-15.170138902706409
1990,ARG,UKR,-15.170138902706409
1990,ARG,URY,-15.170138902706409
1990,ARG,USA,-15.170138902706409
1990,ARG,VEN,-15.170138902706409
1990,ARG,YEM,-15.170138902706409
1990,ARG,ZAF,-15.170138902706409
1990,ARG,ZMB,-15.170138902706409
1990,ARM,ALB,-15.170138902706409
1990,ARM,ARE,-15.170138902706409
1990,ARM,ARG,-15.170138902706409
1990,ARM,ATG,-15.170138902706409
1990,ARM,AUS,-15.170138902706409
1990,ARM,AUT,-15.170138902706409
1990,ARM,AZE,-15.170138902706409
1990,ARM,BEL,-15.170138902706409
1990,ARM,BGR,-15.170138902706409
1990,ARM,BHR,-15.170138902706409
1990,ARM,BHS,-15.170138902706409
1990,ARM,BLR,-15.170138902706409
1990,ARM,BOL,-15.170138902706409
1990,ARM,BRA,-15.170138902706409
1990,ARM,CAF,-15.170138902706409
1990,ARM,CAN,-15.170138902706409
1990,ARM,CHE,-15.170138902706409
1990,ARM,CHL,-15.170138902706409
1990,ARM,CHN,-15.170138902706409
1990,ARM,COG,-15.170138902706409
1990,ARM,COL,-15.170138902706409
1990,ARM,CPV,-15.170138902706409
1990,ARM,CRI,-15.170138902706409
1990,ARM,CYP,-15.170138902706409
1990,ARM,CZE,-15.170138902706409
1990,ARM,DEU,-15.170138902706409
1990,ARM,DNK,-15.170138902706409
1990,ARM,DOM,-15.170138902706409
1990,ARM,DZA,-15.170138902706409
1990,ARM,ECU,-15.170138902706409
1990,ARM,EGY,-15.170138902706409
1990,ARM,ESP,-15.170138902706409
1990,ARM,EST,-15.170138902706409
1990,ARM,FIN,-15.170138902706409
1990,ARM,FRA,-15.170138902706409
1990,ARM,GAB,-15.170138902706409
1990,ARM,GBR,-15.170138902706409
1990,ARM,GHA,-15.170138902706409
1990,ARM,GIN,-15.170138902706409
1990,ARM,GRC,-15.170138902706409
1990,ARM,HKG,-15.170138902706409
1990,ARM,HRV,-15.170138902706409
1990,ARM,HUN,-15.170138902706409
1990,ARM,IRL,-15.170138902706409
1990,ARM,IRN,-15.170138902706409
1990,ARM,ISL,-15.170138902706409
1990,ARM,ISR,-15.170138902706409
1990,ARM,ITA,-15.170138902706409
1990,ARM,JOR,-15.170138902706409
1990,ARM,JPN,-15.170138902706409
1990,ARM,KAZ,-15.170138902706409
1990,ARM,KGZ,-15.170138902706409
1990,ARM,KOR,-15.170138902706409
1990,ARM,LBN,-15.170138902706409
1990,ARM,LBR,-15.170138902706409
1990,ARM,LKA,-15.170138902706409
1990,ARM,LTU,-15.170138902706409
1990,ARM,LUX,-15.170138902706409
1990,ARM,LVA,-15.170138902706409
1990,ARM,MDA,-15.170138902706409
1990,ARM,MEX,-15.170138902706409
1990,ARM,MKD,-15.170138902706409
1990,ARM,MLT,-15.170138902706409
1990,ARM,NAM,-15.170138902706409
1990,ARM,NLD,-15.170138902706409
1990,ARM,NOR,-15.170138902706409
1990,ARM,NZL,-15.170138902706409
1990,ARM,PAN,-15.170138902706409
1990,ARM,PHL,-15.170138902706409
1990,ARM,POL,-15.170138902706409
1990,ARM,PRT,-15.170138902706409
1990,ARM,ROU,-15.170138902706409
1990,ARM,RUS,-15.170138902706409
1990,ARM,SLE,-15.170138902706409
1990,ARM,SVK,-15.170138902706409
1990,ARM,SVN,-15.170138902706409
1990,ARM,SWE,-15.170138902706409
1990,ARM,TJK,-15.170138902706409
1990,ARM,TKM,-15.170138902706409
1990,ARM,TUN,-15.170138902706409
1990,ARM,TUR,-15.170138902706409
1990,ARM,UGA,-15.170138902706409
1990,ARM,UKR,-15.170138902706409
1990,ARM,USA,-15.170138902706409
1990,ARM,UZB,-15.170138902706409
1990,ARM,VEN,-15.170138902706409
1990,ARM,YEM,-15.170138902706409
1990,ARM,ZAF,-15.170138902706409
1990,ATG,AUS,-15.170138902706409
1990,ATG,BGD,-15.170138902706409
1990,ATG,CAN,-15.170138902706409
1990,ATG,CHE,-15.170138902706409
1990,ATG,CZE,-15.170138902706409
1990,ATG,FIN,-15.170138902706409
1990,ATG,GBR,-15.170138902706409
1990,ATG,GRD,-15.170138902706409
1990,ATG,GUY,-15.170138902706409
1990,ATG,IRL,-15.170138902706409
1990,ATG,ITA,-15.170138902706409
1990,ATG,LCA,-15.170138902706409
1990,ATG,NAM,-15.170138902706409
1990,ATG,NLD,-15.170138902706409
1990,ATG,USA,-15.170138902706409
1990,AUS,AGO,-15.170138902706409
1990,AUS,ALB,-15.170138902706409
1990,AUS,ARE,-15.170138902706409
1990,AUS,ARG,-15.170138902706409
1990,AUS,ATG,-15.170138902706409
1990,AUS,AUT,-15.170138902706409
1990,AUS,BEL,-15.170138902706409
1990,AUS,BEN,-15.170138902706409
1990,AUS,BGR,-15.170138902706409
1990,AUS,BHR,-15.170138902706409
1990,AUS,BHS,-15.170138902706409
1990,AUS,BLR,-15.170138902706409
1990,AUS,BLZ,-15.170138902706409
1990,AUS,BOL,-15.170138902706409
1990,AUS,BRA,-15.170138902706409
1990,AUS,BRB,-15.170138902706409
1990,AUS,BRN,-15.170138902706409
1990,AUS,BTN,-15.170138902706409
1990,AUS,BWA,-15.170138902706409
1990,AUS,CAF,-15.170138902706409
1990,AUS,CAN,-15.170138902706409
1990,AUS,CHE,-15.170138902706409
1990,AUS,CHL,-15.170138902706409
1990,AUS,CHN,-15.170138902706409
1990,AUS,COG,-15.170138902706409
1990,AUS,COL,-15.170138902706409
1990,AUS,COM,-15.170138902706409
1990,AUS,CPV,-15.170138902706409
1990,AUS,CRI,-15.170138902706409
1990,AUS,CYP,-15.170138902706409
1990,AUS,CZE,-15.170138902706409
1990,AUS,DEU,-15.170138902706409
1990,AUS,DNK,-15.170138902706409
1990,AUS,DOM,-15.170138902706409
1990,AUS,ECU,-15.170138902706409
1990,AUS,EGY,-15.170138902706409
1990,AUS,ESP,-15.170138902706409
1990,AUS,EST,-15.170138902706409
1990,AUS,FIN,-15.170138902706409
1990,AUS,FJI,-15.170138902706409
1990,AUS,FRA,-15.170138902706409
1990,AUS,GAB,-15.170138902706409
1990,AUS,GBR,-15.170138902706409
1990,AUS,GHA,-15.170138902706409
1990,AUS,GIN,-15.170138902706409
1990,AUS,GNQ,-15.170138902706409
1990,AUS,GRC,-15.170138902706409
1990,AUS,GRD,-15.170138902706409
1990,AUS,GTM,-15.170138902706409
1990,AUS,GUY,-15.170138902706409
1990,AUS,HKG,-15.170138902706409
1990,AUS,HND,-15.170138902706409
1990,AUS,HRV,-15.170138902706409
1990,AUS,HUN,-15.170138902706409
1990,AUS,IRL,-15.170138902706409
1990,AUS,IRN,-15.170138902706409
1990,AUS,ISL,-15.170138902706409
1990,AUS,ISR,-15.170138902706409
1990,AUS,ITA,-15.170138902706409
1990,AUS,JAM,-15.170138902706409
1990,AUS,JOR,-15.170138902706409
1990,AUS,JPN,-15.170138902706409
1990,AUS,KAZ,-15.170138902706409
1990,AUS,KGZ,-15.170138902706409
1990,AUS,KOR,-15.170138902706409
1990,AUS,LAO,-15.170138902706409
1990,AUS,LBN,-15.170138902706409
1990,AUS,LBR,-15.170138902706409
1990,AUS,LCA,-15.170138902706409
1990,AUS,LKA,-15.170138902706409
1990,AUS,LTU,-15.170138902706409
1990,AUS,LUX,-15.170138902706409
1990,AUS,LVA,-15.170138902706409
1990,AUS,MAC,-15.170138902706409
1990,AUS,MAR,-15.170138902706409
1990,AUS,MDA,-15.170138902706409
1990,AUS,MDG,-15.170138902706409
1990,AUS,MEX,-15.170138902706409
1990,AUS,MKD,-15.170138902706409
1990,AUS,MLI,-15.170138902706409
1990,AUS,MLT,-15.170138902706409
1990,AUS,MRT,-15.170138902706409
1990,AUS,MUS,-15.170138902706409
1990,AUS,MWI,-15.170138902706409
1990,AUS,MYS,-15.170138902706409
1990,AUS,NAM,-15.170138902706409
1990,AUS,NIC,-15.170138902706409
1990,AUS,NLD,-15.170138902706409
1990,AUS,NOR,-15.170138902706409
1990,AUS,NZL,-15.170138902706409
1990,AUS,OMN,-15.170138902706409
1990,AUS,PAN,-15.170138902706409
1990,AUS,PHL,-15.170138902706409
1990,AUS,PNG,-15.170138902706409
1990,AUS,POL,-15.170138902706409
1990,AUS,PRT,-15.170138902706409
1990,AUS,PRY,-15.170138902706409
1990,AUS,ROU,-15.170138902706409
1990,AUS,RUS,-15.170138902706409
1990,AUS,SAU,-15.170138902706409
1990,AUS,SGP,-15.170138902706409
1990,AUS,SLE,-15.170138902706409
1990,AUS,SUR,-15.170138902706409
1990,AUS,SVK,-15.170138902706409
1990,AUS,SVN,-15.170138902706409
1990,AUS,SWE,-15.170138902706409
1990,AUS,TCD,-15.170138902706409
1990,AUS,TGO,-15.170138902706409
1990,AUS,THA,-15.170138902706409
1990,AUS,TKM,-15.170138902706409
1990,AUS,TON,-15.170138902706409
1990,AUS,TTO,-15.170138902706409
1990,AUS,TUN,-15.170138902706409
1990,AUS,TUR,-15.170138902706409
1990,AUS,TZA,-15.170138902706409
1990,AUS,UGA,-15.170138902706409
1990,AUS,UKR,-15.170138902706409
1990,AUS,URY,-15.170138902706409
1990,AUS,USA,-15.170138902706409
1990,AUS,VCT,-15.170138902706409
1990,AUS,VEN,-15.170138902706409
1990,AUS,VNM,-15.170138902706409
1990,AUS,WSM,-15.170138902706409
1990,AUS,YEM,-15.170138902706409
1990,AUS,ZAF,-15.170138902706409
1990,AUS,ZMB,-15.170138902706409
1990,AUT,AGO,-15.170138902706409
1990,AUT,AUS,-15.170138902706409
1990,AUT,BEL,-15.170138902706409
1990,AUT,BEN,-15.170138902706409
1990,AUT,BFA,-15.170138902706409
1990,AUT,BGD,-15.170138902706409
1990,AUT,BGR,-15.170138902706409
1990,AUT,BHS,-15.170138902706409
1990,AUT,BLR,-15.170138902706409
1990,AUT,BOL,-15.170138902706409
1990,AUT,BRA,-15.170138902706409
1990,AUT,BWA,-15.170138902706409
1990,AUT,CAF,-15.170138902706409
1990,AUT,CAN,-15.170138902706409
1990,AUT,CHE,-15.170138902706409
1990,AUT,CHL,-15.170138902706409
1990,AUT,CHN,-15.170138902706409
1990,AUT,CIV,-15.170138902706409
1990,AUT,COG,-15.170138902706409
1990,AUT,COL,-15.170138902706409
1990,AUT,CRI,-15.170138902706409
1990,AUT,CYP,-15.170138902706409
1990,AUT,CZE,-15.170138902706409
1990,AUT,DEU,-15.170138902706409
1990,AUT,DNK,-15.170138902706409
1990,AUT,DOM,-15.170138902706409
1990,AUT,DZA,-15.170138902706409
1990,AUT,ECU,-15.170138902706409
1990,AUT,EGY,-15.170138902706409
1990,AUT,ESP,-15.170138902706409
1990,AUT,ETH,-15.170138902706409
1990,AUT,FIN,-15.170138902706409
1990,AUT,FRA,-15.170138902706409
1990,AUT,GBR,-15.170138902706409
1990,AUT,GIN,-15.170138902706409
1990,AUT,GNQ,-15.170138902706409
1990,AUT,GRC,-15.170138902706409
1990,AUT,HRV,-15.170138902706409
1990,AUT,HUN,-15.170138902706409
1990,AUT,IRL,-15.170138902706409
1990,AUT,ISL,-15.170138902706409
1990,AUT,ISR,-15.170138902706409
1990,AUT,ITA,-15.170138902706409
1990,AUT,JOR,-15.170138902706409
1990,AUT,JPN,-15.170138902706409
1990,AUT,KAZ,-15.170138902706409
1990,AUT,KEN,-15.170138902706409
1990,AUT,KGZ,-15.170138902706409
1990,AUT,KOR,-15.170138902706409
1990,AUT,LBN,-15.170138902706409
1990,AUT,LUX,-15.170138902706409
1990,AUT,LVA,-15.170138902706409
1990,AUT,MEX,-15.170138902706409
1990,AUT,MLT,-15.170138902706409
1990,AUT,MWI,-15.170138902706409
1990,AUT,MYS,-15.170138902706409
1990,AUT,NAM,-15.170138902706409
1990,AUT,NER,-15.170138902706409
1990,AUT,NGA,-15.170138902706409
1990,AUT,NLD,-15.170138902706409
1990,AUT,NOR,-15.170138902706409
1990,AUT,NZL,-15.170138902706409
1990,AUT,PAN,-15.170138902706409
1990,AUT,PHL,-15.170138902706409
1990,AUT,POL,-15.170138902706409
1990,AUT,PRT,-15.170138902706409
1990,AUT,RUS,-15.170138902706409
1990,AUT,SGP,-15.170138902706409
1990,AUT,SVK,-15.170138902706409
1990,AUT,SVN,-15.170138902706409
1990,AUT,SWE,-15.170138902706409
1990,AUT,TCD,-15.170138902706409
1990,AUT,TUN,-15.170138902706409
1990,AUT,TUR,-15.170138902706409
1990,AUT,TZA,-15.170138902706409
1990,AUT,UGA,-15.170138902706409
1990,AUT,USA,-15.170138902706409
1990,AUT,VEN,-15.170138902706409
1990,AUT,VNM,-15.170138902706409
1990,AUT,YEM,-15.170138902706409
1990,AUT,ZAF,-15.170138902706409
1990,AUT,ZMB,-15.170138902706409
1990,AZE,ARE,-15.170138902706409
1990,AZE,ARG,-15.170138902706409
1990,AZE,AUS,-15.170138902706409
1990,AZE,AUT,-15.170138902706409
1990,AZE,BEL,-15.170138902706409
1990,AZE,BGR,-15.170138902706409
1990,AZE,BLR,-15.170138902706409
1990,AZE,BOL,-15.170138902706409
1990,AZE,BRA,-15.170138902706409
1990,AZE,CAF,-15.170138902706409
1990,AZE,CAN,-15.170138902706409
1990,AZE,CHE,-15.170138902706409
1990,AZE,CHL,-15.170138902706409
1990,AZE,CHN,-15.170138902706409
1990,AZE,COG,-15.170138902706409
1990,AZE,COL,-15.170138902706409
1990,AZE,CRI,-15.170138902706409
1990,AZE,CYP,-15.170138902706409
1990,AZE,CZE,-15.170138902706409
1990,AZE,DEU,-15.170138902706409
1990,AZE,DNK,-15.170138902706409
1990,AZE,DOM,-15.170138902706409
1990,AZE,ECU,-15.170138902706409
1990,AZE,ESP,-15.170138902706409
1990,AZE,EST,-15.170138902706409
1990,AZE,FIN,-15.170138902706409
1990,AZE,FRA,-15.170138902706409
1990,AZE,GBR,-15.170138902706409
1990,AZE,GIN,-15.170138902706409
1990,AZE,GRC,-15.170138902706409
1990,AZE,HUN,-15.170138902706409
1990,AZE,IRL,-15.170138902706409
1990,AZE,IRN,-15.170138902706409
1990,AZE,ISL,-15.170138902706409
1990,AZE,ISR,-15.170138902706409
1990,AZE,ITA,-15.170138902706409
1990,AZE,JOR,-15.170138902706409
1990,AZE,JPN,-15.170138902706409
1990,AZE,KAZ,-15.170138902706409
1990,AZE,KOR,-15.170138902706409
1990,AZE,LBN,-15.170138902706409
1990,AZE,LVA,-15.170138902706409
1990,AZE,MEX,-15.170138902706409
1990,AZE,MKD,-15.170138902706409
1990,AZE,MLT,-15.170138902706409
1990,AZE,NAM,-15.170138902706409
1990,AZE,NLD,-15.170138902706409
1990,AZE,NOR,-15.170138902706409
1990,AZE,NZL,-15.170138902706409
1990,AZE,PHL,-15.170138902706409
1990,AZE,POL,-15.170138902706409
1990,AZE,PRT,-15.170138902706409
1990,AZE,RUS,-15.170138902706409
1990,AZE,SVK,-15.170138902706409
1990,AZE,SVN,-15.170138902706409
1990,AZE,SWE,-15.170138902706409
1990,AZE,TKM,-15.170138902706409
1990,AZE,TUR,-15.170138902706409
1990,AZE,UGA,-15.170138902706409
1990,AZE,UKR,-15.170138902706409
1990,AZE,USA,-15.170138902706409
1990,AZE,UZB,-15.170138902706409
1990,AZE,VEN,-15.170138902706409
1990,AZE,ZAF,-15.170138902706409
1990,BDI,AGO,-15.170138902706409
1990,BDI,ARE,-15.170138902706409
1990,BDI,ARG,-15.170138902706409
1990,BDI,AUS,-15.170138902706409
1990,BDI,AUT,-15.170138902706409
1990,BDI,BEL,-15.170138902706409
1990,BDI,BEN,-15.170138902706409
1990,BDI,BGR,-15.170138902706409
1990,BDI,BOL,-15.170138902706409
1990,BDI,BRA,-15.170138902706409
1990,BDI,BWA,-15.170138902706409
1990,BDI,CAF,-15.170138902706409
1990,BDI,CAN,-15.170138902706409
1990,BDI,CHE,-15.170138902706409
1990,BDI,CHL,-15.170138902706409
1990,BDI,COG,-15.170138902706409
1990,BDI,COL,-15.170138902706409
1990,BDI,COM,-15.170138902706409
1990,BDI,CRI,-15.170138902706409
1990,BDI,CYP,-15.170138902706409
1990,BDI,CZE,-15.170138902706409
1990,BDI,DEU,-15.170138902706409
1990,BDI,DNK,-15.170138902706409
1990,BDI,DOM,-15.170138902706409
1990,BDI,ECU,-15.170138902706409
1990,BDI,ESP,-15.170138902706409
1990,BDI,ETH,-15.170138902706409
1990,BDI,FIN,-15.170138902706409
1990,BDI,FRA,-15.170138902706409
1990,BDI,GAB,-15.170138902706409
1990,BDI,GBR,-15.170138902706409
1990,BDI,GHA,-15.170138902706409
1990,BDI,GIN,-15.170138902706409
1990,BDI,GNQ,-15.170138902706409
1990,BDI,GRC,-15.170138902706409
1990,BDI,HUN,-15.170138902706409
1990,BDI,IRL,-15.170138902706409
1990,BDI,ISL,-15.170138902706409
1990,BDI,ISR,-15.170138902706409
1990,BDI,ITA,-15.170138902706409
1990,BDI,JOR,-15.170138902706409
1990,BDI,JPN,-15.170138902706409
1990,BDI,KEN,-15.170138902706409
1990,BDI,LUX,-15.170138902706409
1990,BDI,LVA,-15.170138902706409
1990,BDI,MDG,-15.170138902706409
1990,BDI,MEX,-15.170138902706409
1990,BDI,MOZ,-15.170138902706409
1990,BDI,MWI,-15.170138902706409
1990,BDI,NAM,-15.170138902706409
1990,BDI,NLD,-15.170138902706409
1990,BDI,NOR,-15.170138902706409
1990,BDI,PHL,-15.170138902706409
1990,BDI,PRT,-15.170138902706409
1990,BDI,RUS,-15.170138902706409
1990,BDI,RWA,-15.170138902706409
1990,BDI,SVK,-15.170138902706409
1990,BDI,SWE,-15.170138902706409
1990,BDI,TCD,-15.170138902706409
1990,BDI,TGO,-15.170138902706409
1990,BDI,TUR,-15.170138902706409
1990,BDI,TZA,-15.170138902706409
1990,BDI,UGA,-15.170138902706409
1990,BDI,USA,-15.170138902706409
1990,BDI,ZAF,-15.170138902706409
1990,BDI,ZMB,-15.170138902706409
1990,BEL,AGO,-15.170138902706409
1990,BEL,ARE,-15.170138902706409
1990,BEL,ARG,-15.170138902706409
1990,BEL,AUS,-15.170138902706409
1990,BEL,AUT,-15.170138902706409
1990,BEL,BEN,-15.170138902706409
1990,BEL,BFA,-15.170138902706409
1990,BEL,BGR,-15.170138902706409
1990,BEL,BHS,-15.170138902706409
1990,BEL,BLR,-15.170138902706409
1990,BEL,BOL,-15.170138902706409
1990,BEL,BRA,-15.170138902706409
1990,BEL,BWA,-15.170138902706409
1990,BEL,CAF,-15.170138902706409
1990,BEL,CAN,-15.170138902706409
1990,BEL,CHE,-15.170138902706409
1990,BEL,CHL,-15.170138902706409
1990,BEL,CIV,-15.170138902706409
1990,BEL,COG,-15.170138902706409
1990,BEL,COL,-15.170138902706409
1990,BEL,CPV,-15.170138902706409
1990,BEL,CRI,-15.170138902706409
1990,BEL,CYP,-15.170138902706409
1990,BEL,CZE,-15.170138902706409
