scen,country,period,gini,region,dgini_edu,dgini_eduspend,gini_nomig,relgini,worldregion,reldif
SSP1,GHA,2055,0.417903736,288,0.0004652404210039177,0.0020544493764806672,0.4153840462025154,-0.006029354562852252,AFR,0.006065928194690873
SSP1,GHA,2060,0.405519884,288,0.0003637674233736154,0.002471459117343425,0.40268465745928295,-0.006991584513071691,AFR,0.007040810937783748
SSP1,GHA,2065,0.394478286,288,0.000245066757114198,0.0029044979937603785,0.39132872124912543,-0.007984127042355293,AFR,0.008048386381712902
SSP1,GHA,2070,0.385012809,288,0.0001226090680631159,0.0033445848963618375,0.38154561503557505,-0.009005398998101821,AFR,0.00908723315848281
SSP1,GHA,2075,0.377160326,288,-30882535600144443e-22,0.00378423374921277,0.3733791805043472,-0.010025300210533716,AFR,0.01012682466800996
SSP1,GHA,2080,0.370474391,288,-0.00013825933321678284,0.004217195891758388,0.3663954544414584,-0.011010036476560736,AFR,0.011132606884437735
SSP1,GHA,2085,0.364660796,288,-0.0002803141406619188,0.004637294642889269,0.3603038154977727,-0.011948036504114135,AFR,0.012092518354844595
SSP1,GHA,2090,0.359560412,288,-0.0004152708510492344,0.005039266203830324,0.3549364166472189,-0.01286013476027803,AFR,0.013027672382732725
SSP1,GHA,2095,0.355128647,288,-0.0005248700250987501,0.0054181221729190515,0.35023539485217975,-0.013778815618387119,AFR,0.01397132391455047
SSP1,GHA,2100,0.351111098,288,-0.0005935163955397821,0.005769799753068647,0.34593481464247117,-0.014742579733349359,AFR,0.014963175541839124
SSP1,GIN,2010,0.40856,324,,,0.40856,0,AFR,0
SSP1,GIN,2015,0.404198474,324,0,0,0.404198474,0,AFR,0
SSP1,GIN,2020,0.401662345,324,0.0007600222107682015,6361335488071565e-20,0.40083870943435107,-0.0020505670394592723,AFR,0.0020547805046353673
SSP1,GIN,2025,0.398556101,324,0.0014613385468317296,0.0005398819361862265,0.39655488051698207,-0.00502117638645283,AFR,0.005046515832585419
SSP1,GIN,2030,0.393638134,324,0.0023136290985644376,0.0014203693661164686,0.3899041355353191,-0.009485865677538396,AFR,0.009576709053250365
SSP1,GIN,2035,0.385137246,324,0.002625412248086322,0.002843946001759211,0.3796678877501545,-0.014201062885113691,AFR,0.014405638259943343
SSP1,GIN,2040,0.374121007,324,0.0025438744617440625,0.00475669096802161,0.3668204415702343,-0.01951391473124553,AFR,0.019902286248046686
SSP1,GIN,2045,0.362486225,324,0.0021261583852777233,0.007012292145364648,0.3533477744693576,-0.025210476703335094,AFR,0.025862482208544035
SSP1,GIN,2050,0.350190135,324,0.001499254400599539,0.009502979489253825,0.33918790111014663,-0.031417886428620756,AFR,0.03243698803478412
SSP1,GIN,2055,0.33868255,324,0.0007973690034457036,0.0121449881900544,0.32574019280649996,-0.03821382942079554,AFR,0.03973214690515103
SSP1,GIN,2060,0.328337941,324,8352453439052041e-20,0.014875771459111923,0.3133786450064976,-0.04556066821867055,AFR,0.04773553090445026
SSP1,GIN,2065,0.319832823,324,-0.0005767054276769419,0.017626356016825905,0.30278317241085106,-0.053308007693597226,AFR,0.05630976930915432
SSP1,GIN,2070,0.313001185,324,-0.001126500676059041,0.02033727361367396,0.2937904120623851,-0.06137603900002775,AFR,0.0653893801460601
SSP1,GIN,2075,0.307477083,324,-0.0015545037043286436,0.022961176881189024,0.2860704098231396,-0.06962038590973751,AFR,0.07483008532792645
SSP1,GIN,2080,0.303034629,324,-0.0018863443603020598,0.025460153276007175,0.27946082008429485,-0.07779245888002173,AFR,0.08435461152870904
SSP1,GIN,2085,0.299473111,324,-0.0021315405477139475,0.02779135731313306,0.27381329423458095,-0.08568320768344062,AFR,0.09371282295532302
SSP1,GIN,2090,0.296617291,324,-0.00227270025083765,0.02991531349525472,0.2689746777555829,-0.09319285855259563,AFR,0.10277031828823646
SSP1,GIN,2095,0.294295913,324,-0.0022777606423132635,0.031794543769775946,0.2647791298725374,-0.10029627264128071,AFR,0.11147700025176377
SSP1,GIN,2100,0.292433633,324,-0.0021261113551149357,0.03340002014591662,0.2611597242091983,-0.1069436113417287,AFR,0.11975012182870204
SSP1,GMB,2010,0.5333,270,,,0.5333,0,AFR,0
SSP1,GMB,2015,0.531647522,270,0,0,0.531647522,0,AFR,0
SSP1,GMB,2020,0.529714209,270,0.001224190350683937,-0.0005754188605806059,0.5290654375098968,-0.0012247575750855555,AFR,0.0012262594456307063
SSP1,GMB,2025,0.526332822,270,0.002040549094993142,-0.0009101014050283538,0.5252023743100351,-0.002147781104870683,AFR,0.0021524039975064913
SSP1,GMB,2030,0.520974198,270,0.0027750886167948424,-0.0010828910275490736,0.5192820004107542,-0.0032481408786501076,AFR,0.003258725678739527
SSP1,GMB,2035,0.515119918,270,0.0029637545264419004,-0.0008119911865110797,0.5129681546600692,-0.0041772085775391155,AFR,0.004194730843197769
SSP1,GMB,2040,0.508303001,270,0.0028297695909059242,-0.00020922018327880157,0.5056824515923729,-0.005155486791287189,AFR,0.005182203573359301
SSP1,GMB,2045,0.500006162,270,0.0025233369843663807,0.0006125011859795015,0.4968703238296542,-0.006271599049505028,AFR,0.006311180241509007
SSP1,GMB,2050,0.49043646,270,0.00214296532026786,0.0015956221162822034,0.48669787256344993,-0.007622980225715836,AFR,0.00768153642599434
SSP1,GMB,2055,0.485197187,270,0.0017286654551979868,0.002718592828672507,0.4807499287161295,-0.009165878127546767,AFR,0.009250668628796532
