scen,country,period,gini,region,dgini_edu,dgini_eduspend,gini_nomig,relgini,worldregion,reldif
SSP4,POL,2025,0.38716545,616,-0.0006239445140857828,0.0005588224212792692,0.38723057209280654,0.00016820223190494588,EUR,-0.0001681739446721675
SSP4,PRI,2025,0.575414183,630,-0.0032853766582405307,0.0023430166653175956,0.576356542992923,0.0016377072737587817,LAC,-0.0016350295739326892
SSP4,PRT,2025,0.37268784,620,-0.002391957429801781,0.0013620002199284133,0.37371779720987336,0.0027635922059419116,EUR,-0.0027559758126664002
SSP4,PRY,2025,0.536119948,600,-0.0004381131542308014,0.0008552019581270452,0.5357028591961037,-0.0007779766551351264,LAC,0.0007785823740462661
SSP4,PSE,2025,0.41684633,275,-0.0025205595918811616,0.004878918728935327,0.41448797086294586,-0.005657622407408747,ASIA,0.005689813222188533
SSP4,PYF,2025,0.434231271,258,-0.0008178556694501409,-0.00013974774218863853,0.4351888744116387,0.002205284316427747,OCE,-0.002200431738824671
SSP4,QAT,2025,0.472708787,634,-0.0036164917457248372,-0.004942868951433848,0.4812681476971587,0.018107048001962944,ASIA,-0.01778501390153231
SSP4,ROU,2025,0.282893403,642,-0.000872349628353088,0.00046434705746267675,0.2833014055708904,0.0014422484461060758,EUR,-0.001440171361198228
SSP4,RUS,2025,0.427814183,643,-0.0012580412881258954,-0.00011214870835867152,0.4291843729964846,0.003202768984600368,ASIA,-0.0031925440036835173
SSP4,RWA,2025,0.583519948,646,0.0007563202872545186,0.0005473286986561627,0.5822162990140893,-0.0022341121162675615,AFR,0.0022391145492117737
SSP4,SAU,2025,0.425938062,682,-0.0018544689738741902,-0.0022381398293460147,0.4300306708032202,0.009608459934299596,ASIA,-0.00951701606672839
SSP4,SDN,2025,0.423181725,729,-0.0006578128466455925,0.002606581419293143,0.4212329564273524,-0.004605039531533572,AFR,0.004626344028672014
SSP4,SEN,2025,0.471101315,686,0.0003645992629376668,0.0005086520947976951,0.47022806364226466,-0.0018536381239677713,AFR,0.001857080479143125
SSP4,SGP,2025,0.543119948,702,-0.010655327850479117,-0.0018656756630505641,0.5556409515135295,0.02305384576581515,ASIA,-0.022534342509174632
SSP4,SLB,2025,0.475216212,90,-9.06769236240622e-5,0.0005149703352323137,0.4747919185883918,-0.0008928428805543565,OCE,0.0008936407613457931
SSP4,SLE,2025,0.41214633,694,0.002182363957547846,-0.000999638813382464,0.4109636048558346,-0.0028696728760519985,AFR,0.002877931598298744
SSP4,SLV,2025,0.435375696,222,-0.001518111659909226,0.002339631438608025,0.43455417622130116,-0.0018869215398252814,LAC,0.0018904887437567464
SSP4,SOM,2025,0.469968716,706,0.002533913454751704,-0.0007437568310842862,0.4681785593763326,-0.0038090974201512307,AFR,0.0038236621216745093
SSP4,SRB,2025,0.307449357,688,-0.00065137313476265,0.000939632574022798,0.30716109756073984,-0.0009375834839041586,EUR,0.0009384633716615909
SSP4,STP,2025,0.38044633,678,-0.0008831059763466286,0.003448690249765961,0.37788074572658065,-0.006743616828737364,AFR,0.006789401954011565
SSP4,SUR,2025,0.586219948,740,-0.0006412264424920369,0.0025975090802941767,0.5842636653621978,-0.0033371137309067267,LAC,0.0033482873465859875
SSP4,SVK,2025,0.32961872,703,-0.0004272032418162704,0.0003465567302896977,0.32969936651152654,0.00024466605393813623,EUR,-0.00024460620710275993
SSP4,SVN,2025,0.259493403,705,-0.0019409296451322992,-0.001071399998201465,0.26250573264333377,0.011608501828979989,EUR,-0.011475290893652956
SSP4,SWE,2025,0.283193403,752,-0.002925419765478064,-0.0018843015210265992,0.28800312428650465,0.016983874749739947,EUR,-0.016700239965869113
SSP4,SWZ,2025,0.584619948,748,-0.0005100200858102303,0.0019262673100677598,0.5832037007757425,-0.002422509237159143,AFR,0.0024283920393057823
SSP4,SYR,2025,0.425770381,760,-0.0014964652642968518,0.002441014603656755,0.4248258316606401,-0.0022184477396981483,ASIA,0.002223380192460711
SSP4,TCD,2025,0.505613146,148,0.0013603790242452942,-0.00119672734878806,0.5054494943245428,-0.00032366973990261005,AFR,0.000323774535922583
SSP4,TGO,2025,0.530979407,768,0.0008149288960459588,-4.7162827776634917e-5,0.5302116409317307,-0.0014459432101278091,AFR,0.0014480369893805634
SSP4,THA,2025,0.40544308,764,-0.0003351123822630722,-0.0001922262390528709,0.40597041862131594,0.0013006477291854779,ASIA,-0.00129895824209747
SSP4,TJK,2025,0.318300478,762,-0.0007559441498373287,0.0007942354245536857,0.3182621867252836,-0.0001202991429889444,ASIA,0.0001203136166139096
SSP4,TKM,2025,0.425114183,795,-0.00020626823805136577,0.0002827222675943047,0.42503772897045705,-0.00017984351640165652,ASIA,0.00017987586590995086
SSP4,TLS,2025,0.38784633,626,-0.0017751907614326863,0.005948145840229168,0.3836733749212035,-0.010759300155802731,ASIA,0.010876321766277064
SSP4,TON,2025,0.39324633,776,-0.004379358565320497,0.01229758610426471,0.38532810246105575,-0.020135540842667776,OCE,0.020549312361001437
SSP4,TTO,2025,0.41494633,780,-0.001675021252801861,0.001846838542037815,0.414774512710764,-0.00041407111429558885,LAC,0.00041424264020717416
SSP4,TUN,2025,0.430325467,788,-0.0003875072051875625,0.0005304706194629077,0.43018250358572463,-0.0003322215979268961,AFR,0.00033233200579685374
SSP4,TUR,2025,0.417814183,792,-0.00026818009657007423,8.374414259822161e-7,0.4180815256551441,0.0006398601723487385,ASIA,-0.0006394510131132458
SSP4,TWN,2025,0.41024633,158,-0.00048850402007925,2.656622351729879e-5,0.41070826779656194,0.0011260010456692893,ASIA,-0.001124734593340948
SSP4,TZA,2025,0.446372163,834,0.00020640912906842208,-2.104683731685472e-5,0.4461868007082484,-0.00041526400415692333,AFR,0.0004154365199897647
SSP4,UGA,2025,0.502789518,800,3.6383600018522573e-6,0.0002710571078455103,0.5025148225321527,-0.000546342869159222,AFR,0.0005466415228572163
SSP4,UKR,2025,0.256293403,804,-0.0006209450335639892,-3.170585316621521e-5,0.25694605388673014,0.0025464989698942286,EUR,-0.0025400307841189074
SSP4,URY,2025,0.443032496,858,-0.00026227873445786547,0.0011641352119103028,0.4421306395225476,-0.002035644079373289,LAC,0.0020397963787950335
SSP4,USA,2025,0.43938103,840,-0.0022087344543103623,-0.000253191700756857,0.44184295615506725,0.005603168974016137,NOA,-0.005571948405585059
SSP4,UZB,2025,0.363499018,860,-0.00030287833965231763,,,,ASIA,
SSP4,VCT,2025,0.505505345,670,-0.0019195366486472612,0.004907886301495247,0.502516995347152,-0.005911608418003977,LAC,0.005946763354309104
SSP4,VEN,2025,0.47994241,862,-0.0002501285495842623,5.7820365339801426e-5,0.48013471818424447,0.000400690124976677,LAC,-0.00040052963670644814
SSP4,VNM,2025,0.476593511,704,-0.00011721577921847026,0.00033135429469049484,0.476379372484528,-0.0004493105980875045,ASIA,0.0004495125688486201
SSP4,VUT,2025,0.441484845,548,2.3666237242827258e-5,0.0004792695542170045,0.4409819092085402,-0.0011391915196088398,OCE,0.0011404907570073952
SSP4,WSM,2025,0.50038113,882,-0.004495752797322509,0.008034834629147879,0.49684204816817457,-0.007072772372182401,OCE,0.007123152810583955
SSP4,YEM,2025,0.43097711,887,0.0009120530226234646,-0.0006175775450995985,0.4306826345224761,-0.0006832740549117533,ASIA,0.0006837412375597651
SSP4,ZAF,2025,0.703919948,710,0.00044687922084710695,-0.00013301659003997534,0.7036060853691929,-0.00044587830150133456,AFR,0.00044607719764444553
SSP4,ZMB,2025,0.626319948,894,8.185701308424954e-5,5.846334991992613e-8,0.6262380325235658,-0.00013078854776349402,AFR,0.0001308056556452719
SSP4,ZWE,2025,0.466470386,716,-0.0003390315282664778,0.0010472912801965065,0.46576212624807,-0.0015183380835884774,AFR,0.0015206469397488487
SSP4,ABW,2030,0.508760268,533,-0.006258987124168702,-0.00035031926255752333,0.5153695743867263,0.012991003430178116,LAC,-0.012824401585194822
SSP4,AFG,2030,0.34963741,4,0.0037544377291422234,2.4541918990534097e-5,0.3458584303518672,-0.010808281780066875,ASIA,0.010926377143064547
SSP4,AGO,2030,0.503802613,24,0.0006986008387439243,-0.00023424984078694922,0.5033382620020429,-0.0009216923175368041,AFR,0.0009225426179804153
SSP4,ALB,2030,0.30748439,8,-0.0019229446075519807,0.003990453553817921,0.30541688105373405,-0.006723947665330132,EUR,0.006769465195023638
SSP4,ARE,2030,0.428280381,784,-0.005631772516578767,-0.0011649553677201688,0.4350771088842989,0.015869809091953124,ASIA,-0.015621892638130963
SSP4,ARG,2030,0.449071139,32,-0.0003860030511830981,-0.00010533208703832522,0.4495624741382214,0.0010941142628659861,LAC,-0.0010929184851633522
SSP4,ARM,2030,0.326903747,51,-0.003405199391809506,0.0022230611687106923,0.32808588522309884,0.0036161660242419735,EUR,-0.003603136484506053
SSP4,AUS,2030,0.361881697,36,-0.00846629622521695,-0.0022711643185461114,0.37261915754376307,0.029671189874416415,OCE,-0.02881617953983484
SSP4,AUT,2030,0.29749903,40,-0.0044969374933100294,-0.002539985515341904,0.30453595300865194,0.023653599840819384,EUR,-0.023107035274918863
SSP4,AZE,2030,0.181020893,31,-0.00022285173073767852,0.0004973323600684643,0.1807464123706692,-0.0015162925382915526,ASIA,0.0015185951728207137
