scen,period,gini_world_mig,gini_world_nomig,reldif
SSP1,2015,0.5137174412768605,0.5137174412768605,0.0
SSP1,2020,0.4905814596210667,0.4983711320703993,-0.01563026417074298
SSP1,2025,0.46708520119243624,0.4743941919602479,-0.015406998845432951
SSP1,2030,0.4428400363111874,0.4498354584630012,-0.015551068774604326
SSP1,2035,0.41781930046034266,0.42477668109362754,-0.016378913775051074
SSP1,2040,0.39217765478811917,0.39913096597794406,-0.017421126854409774
SSP1,2045,0.366399240964127,0.37312107597349287,-0.018015157658484493
SSP1,2050,0.3397158781380635,0.3461505160019095,-0.018589132664504016
SSP1,2055,0.3123968743890376,0.31866306737088723,-0.019664007610133538
SSP1,2060,0.2859346617337005,0.29179123618567393,-0.02007111155403829
SSP1,2065,0.2608021358189201,0.26634539105669,-0.020812281435686808
SSP1,2070,0.23737381307150285,0.24177018880362922,-0.018184110100096684
SSP1,2075,0.21595445668159807,0.2190955474142412,-0.014336625137818526
SSP1,2080,0.19752796281404283,0.19955342565985146,-0.010149977827296874
SSP1,2085,0.1824693004901078,0.1839956463913378,-0.008295554439280872
SSP1,2090,0.17206861714080057,0.17307804856068643,-0.005832232500194379
SSP1,2095,0.16698550142921953,0.1677693434874571,-0.004672141178737821
SSP1,2100,0.1667154581479513,0.16827729553182047,-0.00928133161953415
SSP2,2015,0.5124435206538354,0.5124435206538354,0.0
SSP2,2020,0.4902574245951178,0.49802729023929415,-0.015601284902365675
SSP2,2025,0.47314488746176653,0.4805438066349863,-0.01539697124603645
SSP2,2030,0.4591348336204153,0.4663121610043126,-0.01539167961744603
SSP2,2035,0.4466273911355447,0.45375376640359,-0.01570537986831111
SSP2,2040,0.4335865268658251,0.44065390887557965,-0.016038396272912814
SSP2,2045,0.41931680295028617,0.4263645263327843,-0.016529807118609297
SSP2,2050,0.403524713309495,0.41054602692770104,-0.017102378680289854
SSP2,2055,0.3864102097540927,0.3933270230607877,-0.017585400700083742
SSP2,2060,0.3687453984383724,0.3755113154949019,-0.018017877963577345
SSP2,2065,0.35020742779557634,0.3568084432078521,-0.01850016595159565
SSP2,2070,0.3304410968876168,0.335997575812237,-0.01653725897036018
SSP2,2075,0.3093675724161301,0.3144866974304349,-0.016277715579486873
SSP2,2080,0.28760011062247737,0.29245247538523844,-0.016591977060099072
SSP2,2085,0.26541866205161657,0.27026478278198096,-0.017931010768331146
SSP2,2090,0.24324929239773585,0.2483545160407784,-0.020556194122937965
SSP2,2095,0.22141715258631933,0.22718475768295832,-0.025387288986560508
SSP2,2100,0.20017055677461204,0.20700348832735538,-0.033008774914641714
SSP3,2015,0.510256996765798,0.510256996765798,0.0
SSP3,2020,0.48691215018740885,0.4943792122037707,-0.015103915844430937
SSP3,2025,0.4737133385926905,0.48087459667957333,-0.014892153040171219
SSP3,2030,0.4678134262041884,0.4744674275781584,-0.01402414789131945
SSP3,2035,0.466129025348748,0.4724713659402189,-0.01342375654628214
SSP3,2040,0.4649403062758407,0.4709077759371648,-0.012672268257724384
SSP3,2045,0.4631541995516887,0.46874364444297323,-0.011924310777432945
SSP3,2050,0.45960118266187955,0.4647626923523188,-0.011105688505923639
SSP3,2055,0.45440046539092294,0.4590621891117027,-0.010154884961883548
SSP3,2060,0.44807164149102363,0.45213063952277144,-0.008977489417731355
SSP3,2065,0.44026179069454585,0.44373515879085634,-0.007827570178966958
SSP3,2070,0.4302163007844215,0.43304582674708436,-0.0065340104623971
SSP3,2075,0.4179168726274052,0.4201087984256858,-0.005217519381871205
SSP3,2080,0.4042289503357547,0.4057036173327562,-0.0036348381774273797
SSP3,2085,0.3891086832884135,0.3898520142333195,-0.0019067002805354116
SSP3,2090,0.37335386096948475,0.373678331219495,-0.000868314330540243
SSP3,2095,0.35717084626406936,0.35725707512447147,-0.00024136361854287802
SSP3,2100,0.34067373540051005,0.3405754682589358,0.00028853264762895847
SSP4,2015,0.5122295165160753,0.5122295165160753,0.0
SSP4,2020,0.4917471674517466,0.49953178327119263,-0.015583824853882766
SSP4,2025,0.48208935143679044,0.48952456474335826,-0.015188641882488252
SSP4,2030,0.4794572300112281,0.4867974085247373,-0.015078507783667039
SSP4,2035,0.48186993269592415,0.48938192344668885,-0.015349955506852808
SSP4,2040,0.48508688275119083,0.4930658840424269,-0.01618242419414584
SSP4,2045,0.48885346402050034,0.49739681426757276,-0.017176125785310248
SSP4,2050,0.4928103833456836,0.5020216742020049,-0.01834839276802791
SSP4,2055,0.4972471797468102,0.5071365009999844,-0.019500314478792635
SSP4,2060,0.5025049113745671,0.5131578097732125,-0.02075949775246211
SSP4,2065,0.5080865669000646,0.5188806109759324,-0.02080255813676657
SSP4,2070,0.5132918997602129,0.5247666645841608,-0.02186641339544826
SSP4,2075,0.5178234319160209,0.5300102584074955,-0.022993567196401
SSP4,2080,0.5221314896963769,0.535143485028855,-0.024314965418623213
SSP4,2085,0.5260258249584248,0.5398801932656021,-0.02566193107284731
SSP4,2090,0.5294170978982473,0.5442829199435983,-0.027312674163818218
SSP4,2095,0.5322551301083127,0.5484743114806119,-0.029571451265448134
SSP4,2100,0.5342822364634462,0.5519518387874857,-0.032012942221291696
SSP5,2015,0.5149127598589329,0.5149127598589329,0.0
SSP5,2020,0.4923820801179484,0.5004781136272803,-0.01617659851427855
SSP5,2025,0.46678044397032314,0.47432332588450377,-0.01590240560089451
SSP5,2030,0.43812780908828586,0.44564328371043316,-0.016864328257285344
SSP5,2035,0.4074946062128565,0.41538089415618806,-0.018985678095165937
SSP5,2040,0.37716668461896363,0.3854238377115299,-0.021423566174820552
SSP5,2045,0.347249389405044,0.355644580233078,-0.023605563797800655
SSP5,2050,0.3169673269616009,0.3253868315516004,-0.02587536978632876
SSP5,2055,0.28693748499109106,0.2943554690575958,-0.025200768615762592
SSP5,2060,0.2587006843012821,0.26548776245191985,-0.0255645611984352
SSP5,2065,0.23422743650636135,0.23924540663027793,-0.020974154507681697
SSP5,2070,0.21412679358891518,0.21885460021170322,-0.02160250055614421
SSP5,2075,0.20020095384655412,0.20476991448243076,-0.022312655877329335
SSP5,2080,0.19239684339905516,0.19746745733108895,-0.025678225671038057
SSP5,2085,0.19185806299172437,0.198325763527903,-0.03261149949017428
SSP5,2090,0.1971234549811267,0.20663306743282817,-0.04602173587145153
SSP5,2095,0.20706488134376366,0.21999907917331196,-0.05879205439473201
SSP5,2100,0.22191980385591548,0.23697953583995957,-0.0635486601434414
